item_id,pair_id,subject_lemma_sg,subject_lemma_pl,distractor_lemma_sg,distractor_lemma_pl,aux_pair,singular_verb,plural_verb,distance_bucket,distance_level,filler_id,filler,condition,subject,subject_num,distractor,distractor_num,prompt,correct_verb,wrong_verb,correct_token_text,wrong_token_text,n_words_prompt,approx_subject_to_pred_words,approx_distractor_to_pred_words,template,target_depends_on,dataset_name,model_tag,tokenization_ok,correct_token_id,wrong_token_id,correct_logit,wrong_logit,margin,correct_prob,wrong_prob,rank_correct,greedy_token_id,greedy_token,greedy_is_correct,greedy_is_aux,margin_gt_0,margin_gt_1
be_past_medium_1488_SP,1488,administrator,administrators,artist,artists,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,administrator,sg,artists,pl,"The administrator of the artists, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,18.4375,13.453125,4.984375,0.10012464225292206,0.0006852585356682539,3,374, is,False,True,True,True
be_past_extra_long_536_PP,536,pilot,pilots,owner,owners,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,pilots,pl,owners,pl,"The pilots of the owners, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,1033,572,17.671875,14.3828125,3.2890625,0.022306986153125763,0.0008318005711771548,7,525, are,False,True,True,True
be_present_extra_long_1312_SP,1312,advisor,advisors,supervisor,supervisors,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,advisor,sg,supervisors,pl,"The advisor of the supervisors, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.359375,15.0,4.359375,0.15964877605438232,0.0020413293968886137,1,374, is,True,True,True,True
be_present_short_1162_PS,1162,operator,operators,teacher,teachers,be_present,is,are,short,0,none,,PS,operators,pl,teacher,sg,The operators of the teacher,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,11.609375,10.5234375,1.0859375,0.0002438179508317262,8.230931416619569e-05,265,45060, qualification,False,False,True,True
be_present_medium_599_SP,599,writer,writers,representative,representatives,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,writer,sg,representatives,pl,"The writer of the representatives, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.328125,15.4375,3.890625,0.27212461829185486,0.00556020624935627,1,374, is,True,True,True,True
be_past_extra_long_1171_SP,1171,operator,operators,engineer,engineers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,operator,sg,engineers,pl,"The operator of the engineers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.75,13.625,4.125,0.029796063899993896,0.00048160849837586284,6,374, is,False,True,True,True
be_present_short_414_PS,414,engineer,engineers,writer,writers,be_present,is,are,short,0,none,,PS,engineers,pl,writer,sg,The engineers of the writer,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,16.296875,11.9765625,4.3203125,0.05313623696565628,0.0007064849487505853,4,594,'s,False,False,True,True
be_present_extra_long_24_PP,24,manager,managers,researcher,researchers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,managers,pl,researchers,pl,"The managers of the researchers, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,19.03125,16.25,2.78125,0.09925401210784912,0.006149879191070795,2,323, and,False,False,True,True
be_present_extra_long_1179_SP,1179,operator,operators,member,members,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,operator,sg,members,pl,"The operator of the members, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.390625,15.28125,4.109375,0.1567763239145279,0.002573958830907941,1,374, is,True,True,True,True
be_past_medium_1143_SS,1143,developer,developers,director,directors,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,developer,sg,director,sg,"The developer of the director, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,18.8125,13.6171875,5.1953125,0.15181924402713776,0.0008414556505158544,2,374, is,False,True,True,True
be_present_long_1224_PP,1224,inspector,inspectors,assistant,assistants,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,inspectors,pl,assistants,pl,"The inspectors of the assistants, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,17.8125,13.859375,3.953125,0.07423369586467743,0.001424887916073203,2,1033, were,False,True,True,True
be_present_long_1325_PP,1325,employee,employees,student,students,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,employees,pl,students,pl,"The employees of the students, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,17.0625,13.1640625,3.8984375,0.06889970600605011,0.0013968427665531635,2,1033, were,False,True,True,True
be_present_extra_long_576_PS,576,writer,writers,owner,owners,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,writers,pl,owner,sg,"The writers of the owner, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.734375,16.3125,2.421875,0.09187167137861252,0.008154073730111122,1,525, are,True,True,True,True
be_past_short_219_SS,219,driver,drivers,player,players,be_past,was,were,short,0,none,,SS,driver,sg,player,sg,The driver of the player,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,14.265625,9.8984375,4.3671875,0.014189435169100761,0.00018001954595092684,9,594,'s,False,False,True,True
be_present_extra_long_589_SP,589,writer,writers,operator,operators,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,writer,sg,operators,pl,"The writer of the operators, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,18.765625,14.3046875,4.4609375,0.12929588556289673,0.0014935651561245322,1,374, is,True,True,True,True
be_present_medium_439_SP,439,engineer,engineers,representative,representatives,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,engineer,sg,representatives,pl,"The engineer of the representatives, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.015625,15.09375,3.921875,0.21230944991111755,0.004204560536891222,1,374, is,True,True,True,True
be_past_long_619_SP,619,actor,actors,player,players,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,actor,sg,players,pl,"The actor of the players, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.59375,12.6171875,4.9765625,0.07993125915527344,0.000551344477571547,2,374, is,False,True,True,True
be_past_long_240_PS,240,driver,drivers,contractor,contractors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,drivers,pl,contractor,sg,"The drivers of the contractor, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,1033,572,19.203125,16.203125,3.0,0.1442253142595291,0.007180555257946253,1,1033, were,True,True,True,True
be_present_short_1024_PP,1024,analyst,analysts,assistant,assistants,be_present,is,are,short,0,none,,PP,analysts,pl,assistants,pl,The analysts of the assistants,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,16.203125,11.8671875,4.3359375,0.02696364000439644,0.0003529431705828756,7,315, of,False,False,True,True
be_past_long_515_SS,515,chef,chefs,technician,technicians,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,chef,sg,technician,sg,"The chef of the technician, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.59375,11.71875,5.875,0.07361490279436111,0.0002067690948024392,2,323, and,False,False,True,True
be_past_medium_1346_SS,1346,employee,employees,analyst,analysts,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,employee,sg,analyst,sg,"The employee of the analyst, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,18.703125,13.1953125,5.5078125,0.12699097394943237,0.0005149443750269711,2,374, is,False,True,True,True
be_present_long_1345_PS,1345,employee,employees,researcher,researchers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,employees,pl,researcher,sg,"The employees of the researcher, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,17.9375,13.8359375,4.1015625,0.09231007844209671,0.0015274365432560444,2,323, and,False,False,True,True
be_past_short_907_SP,907,director,directors,designer,designers,be_past,was,were,short,0,none,,SP,director,sg,designers,pl,The director of the designers,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,15.7890625,12.2890625,3.5,0.02548006735742092,0.0007694314117543399,8,6,',False,False,True,True
be_present_long_1097_PP,1097,designer,designers,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,designers,pl,owners,pl,"The designers of the owners, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,16.703125,12.53125,4.171875,0.03016030415892601,0.0004651719063986093,7,614, have,False,False,True,True
be_present_short_1008_SS,1008,analyst,analysts,artist,artists,be_present,is,are,short,0,none,,SS,analyst,sg,artist,sg,The analyst of the artist,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,14.734375,9.8125,4.921875,0.01778809353709221,0.00012959442392457277,7,594,'s,False,False,True,True
be_past_short_494_PP,494,chef,chefs,writer,writers,be_past,was,were,short,0,none,,PP,chefs,pl,writers,pl,The chefs of the writers,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,1033,572,15.421875,11.828125,3.59375,0.012632947415113449,0.000347343273460865,12,6,',False,False,True,True
be_past_extra_long_1526_SP,1526,volunteer,volunteers,driver,drivers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,volunteer,sg,drivers,pl,"The volunteer of the drivers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.890625,15.109375,2.78125,0.03326563537120819,0.0020611723884940147,5,374, is,False,True,True,True
be_present_long_536_PS,536,pilot,pilots,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,pilots,pl,owner,sg,"The pilots of the owner, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.0,13.6875,4.3125,0.06623763591051102,0.00088758475612849,2,1033, were,False,True,True,True
be_present_extra_long_163_SS,163,student,students,worker,workers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,student,sg,worker,sg,"The student of the worker, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.875,14.46875,5.40625,0.24045352637767792,0.001079261302947998,1,374, is,True,True,True,True
be_present_extra_long_1101_PS,1101,designer,designers,visitor,visitors,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,designers,pl,visitor,sg,"The designers of the visitor, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.46875,15.359375,3.109375,0.07082609087228775,0.0031608862336724997,2,614, have,False,False,True,True
be_past_short_414_SS,414,engineer,engineers,writer,writers,be_past,was,were,short,0,none,,SS,engineer,sg,writer,sg,The engineer of the writer,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,15.9765625,10.515625,5.4609375,0.03384200111031532,0.0001438139588572085,6,594,'s,False,False,True,True
be_present_medium_1583_PP,1583,representative,representatives,director,directors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PP,representatives,pl,directors,pl,"The representatives of the directors, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,19.984375,16.25,3.734375,0.23376287519931793,0.0055841500870883465,1,525, are,True,True,True,True
be_present_long_1622_SP,1622,contractor,contractors,customer,customers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,contractor,sg,customers,pl,"The contractor of the customers, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,17.859375,15.28125,2.578125,0.09341614693403244,0.007091800216585398,1,374, is,True,True,True,True
be_past_extra_long_238_SP,238,driver,drivers,volunteer,volunteers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,driver,sg,volunteers,pl,"The driver of the volunteers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,18.234375,14.8125,3.421875,0.054351694881916046,0.0017746456433087587,2,374, is,False,True,True,True
be_past_long_1345_SP,1345,employee,employees,researcher,researchers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,employee,sg,researchers,pl,"The employee of the researchers, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,18.359375,13.8046875,4.5546875,0.1147603914141655,0.0012070253724232316,1,572, was,True,True,True,True
be_present_long_136_PS,136,doctor,doctors,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,doctors,pl,owner,sg,"The doctors of the owner, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.1875,14.5625,3.625,0.08766990900039673,0.0023363239597529173,1,525, are,True,True,True,True
be_past_long_1134_SS,1134,developer,developers,pilot,pilots,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,developer,sg,pilot,sg,"The developer of the pilot, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.21875,12.609375,4.609375,0.06415926665067673,0.0006389005575329065,3,374, is,False,True,True,True
be_present_medium_985_PP,985,researcher,researchers,analyst,analysts,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PP,researchers,pl,analysts,pl,"The researchers of the analysts, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.171875,14.546875,3.625,0.09247764945030212,0.0024644460063427687,2,614, have,False,False,True,True
be_present_short_1164_PP,1164,operator,operators,doctor,doctors,be_present,is,are,short,0,none,,PP,operators,pl,doctors,pl,The operators of the doctors,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,15.7578125,11.8203125,3.9375,0.02149338088929653,0.0004190542094875127,7,6,',False,False,True,True
be_present_extra_long_1359_SP,1359,employee,employees,representative,representatives,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,employee,sg,representatives,pl,"The employee of the representatives, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,19.671875,15.859375,3.8125,0.1543990969657898,0.0034111205022782087,1,374, is,True,True,True,True
be_present_short_844_SP,844,customer,customers,doctor,doctors,be_present,is,are,short,0,none,,SP,customer,sg,doctors,pl,The customer of the doctors,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,16.6875,14.9921875,1.6953125,0.07486294209957123,0.013740484602749348,3,6,',False,False,True,True
be_present_long_364_PP,364,officer,officers,doctor,doctors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,officers,pl,doctors,pl,"The officers of the doctors, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,18.078125,15.28125,2.796875,0.07753987610340118,0.004729962442070246,2,1033, were,False,True,True,True
be_past_long_1273_SP,1273,supervisor,supervisors,employee,employees,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,supervisor,sg,employees,pl,"The supervisor of the employees, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.015625,11.7890625,5.2265625,0.060680877417325974,0.0003259752120357007,3,374, is,False,True,True,True
be_present_short_1304_SS,1304,advisor,advisors,assistant,assistants,be_present,is,are,short,0,none,,SS,advisor,sg,assistant,sg,The advisor of the assistant,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,14.8984375,9.625,5.2734375,0.015577436424791813,7.984931289684027e-05,10,11079, teacher,False,False,True,True
be_past_long_1631_PP,1631,contractor,contractors,inspector,inspectors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,contractors,pl,inspectors,pl,"The contractors of the inspectors, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,1033,572,18.3125,15.1875,3.125,0.07096070051193237,0.0031177953351289034,4,525, are,False,True,True,True
be_past_short_577_SP,577,writer,writers,leader,leaders,be_past,was,were,short,0,none,,SP,writer,sg,leaders,pl,The writer of the leaders,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,15.265625,13.4296875,1.8359375,0.010771268978714943,0.0017176289111375809,11,6,',False,False,True,True
be_past_long_1034_SP,1034,analyst,analysts,specialist,specialists,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,analyst,sg,specialists,pl,"The analyst of the specialists, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,572,1033,17.40625,12.015625,5.390625,0.05974080041050911,0.00027236563619226217,2,438, as,False,False,True,True
be_present_short_125_SP,125,doctor,doctors,driver,drivers,be_present,is,are,short,0,none,,SP,doctor,sg,drivers,pl,The doctor of the drivers,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,17.34375,14.859375,2.484375,0.05264989286661148,0.004389824345707893,4,315, of,False,False,True,True
be_present_short_1278_SS,1278,supervisor,supervisors,volunteer,volunteers,be_present,is,are,short,0,none,,SS,supervisor,sg,volunteer,sg,The supervisor of the volunteer,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,374,525,15.0625,10.4609375,4.6015625,0.0025312944781035185,2.5404429834452458e-05,32,2473, service,False,False,True,True
be_past_long_1636_PP,1636,contractor,contractors,technician,technicians,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,contractors,pl,technicians,pl,"The contractors of the technicians, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,1033,572,18.28125,15.03125,3.25,0.06884363293647766,0.002669357229024172,3,525, are,False,True,True,True
be_present_medium_915_PS,915,director,directors,technician,technicians,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,directors,pl,technician,sg,"The directors of the technician, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,qwen25_3b,True,525,374,19.046875,15.0390625,4.0078125,0.1696280539035797,0.0030826686415821314,1,525, are,True,True,True,True
