item_id,pair_id,subject_lemma_sg,subject_lemma_pl,distractor_lemma_sg,distractor_lemma_pl,aux_pair,singular_verb,plural_verb,distance_bucket,distance_level,filler_id,filler,condition,subject,subject_num,distractor,distractor_num,prompt,correct_verb,wrong_verb,correct_token_text,wrong_token_text,n_words_prompt,approx_subject_to_pred_words,approx_distractor_to_pred_words,template,target_depends_on,dataset_name,model_tag,tokenization_ok,correct_token_id,wrong_token_id,correct_logit,wrong_logit,margin,correct_prob,wrong_prob,rank_correct,greedy_token_id,greedy_token,greedy_is_correct,greedy_is_aux,margin_gt_0,margin_gt_1
be_past_medium_1488_SP,1488,administrator,administrators,artist,artists,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,administrator,sg,artists,pl,"The administrator of the artists, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.958290100097656,12.052716255187988,4.905573844909668,0.1540551632642746,0.0011408081045374274,2,318, is,False,True,True,True
be_past_extra_long_536_PP,536,pilot,pilots,owner,owners,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,pilots,pl,owners,pl,"The pilots of the owners, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,547,373,15.57370662689209,11.480437278747559,4.093269348144531,0.04413316026329994,0.0007363440236076713,5,389, are,False,True,True,True
be_present_extra_long_1312_SP,1312,advisor,advisors,supervisor,supervisors,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,advisor,sg,supervisors,pl,"The advisor of the supervisors, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.720935821533203,14.12865161895752,2.5922842025756836,0.1752539873123169,0.013117563910782337,1,318, is,True,True,True,True
be_present_medium_599_SP,599,writer,writers,representative,representatives,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,writer,sg,representatives,pl,"The writer of the representatives, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,17.162450790405273,12.69856071472168,4.463890075683594,0.16958266496658325,0.0019531636498868465,1,318, is,True,True,True,True
be_past_extra_long_1171_SP,1171,operator,operators,engineer,engineers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,operator,sg,engineers,pl,"The operator of the engineers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,15.04822826385498,12.856943130493164,2.1912851333618164,0.027338571846485138,0.003055714536458254,6,318, is,False,True,True,True
be_present_short_414_PS,414,engineer,engineers,writer,writers,be_present,is,are,short,0,none,,PS,engineers,pl,writer,sg,The engineers of the writer,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,13.832742691040039,9.058011054992676,4.774731636047363,0.0506206713616848,0.0004272561345715076,2,338,'s,False,False,True,True
be_present_extra_long_24_PP,24,manager,managers,researcher,researchers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,managers,pl,researchers,pl,"The managers of the researchers, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.808147430419922,12.516402244567871,4.291745185852051,0.15735557675361633,0.002152786124497652,1,389, are,True,True,True,True
be_present_extra_long_1179_SP,1179,operator,operators,member,members,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,operator,sg,members,pl,"The operator of the members, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,17.230436325073242,15.091769218444824,2.138667106628418,0.20910894870758057,0.024635495617985725,1,318, is,True,True,True,True
be_past_medium_1143_SS,1143,developer,developers,director,directors,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,developer,sg,director,sg,"The developer of the director, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.602933883666992,10.575704574584961,6.027229309082031,0.12264831364154816,0.00029584835283458233,2,318, is,False,True,True,True
be_present_long_1224_PP,1224,inspector,inspectors,assistant,assistants,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,inspectors,pl,assistants,pl,"The inspectors of the assistants, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.404136657714844,11.947308540344238,4.4568281173706055,0.09126988053321838,0.00105864810757339,2,547, were,False,True,True,True
be_present_long_1325_PP,1325,employee,employees,student,students,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,employees,pl,students,pl,"The employees of the students, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,17.207366943359375,11.982501029968262,5.224865913391113,0.13895252346992493,0.0007477148901671171,2,547, were,False,True,True,True
be_present_extra_long_576_PS,576,writer,writers,owner,owners,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,writers,pl,owner,sg,"The writers of the owner, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.25975799560547,13.400211334228516,2.859546661376953,0.1348770707845688,0.007727744989097118,1,389, are,True,True,True,True
be_past_short_219_SS,219,driver,drivers,player,players,be_past,was,were,short,0,none,,SS,driver,sg,player,sg,The driver of the player,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,14.193119049072266,8.349752426147461,5.843366622924805,0.03965616226196289,0.00011496582737891003,4,1097, car,False,False,True,True
be_present_extra_long_589_SP,589,writer,writers,operator,operators,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,writer,sg,operators,pl,"The writer of the operators, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.926376342773438,14.747201919555664,2.1791744232177734,0.18896524608135223,0.021378561854362488,1,318, is,True,True,True,True
be_present_medium_439_SP,439,engineer,engineers,representative,representatives,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,engineer,sg,representatives,pl,"The engineer of the representatives, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.852449417114258,11.810685157775879,5.041764259338379,0.164309561252594,0.001061823801137507,2,373, was,False,True,True,True
be_past_long_619_SP,619,actor,actors,player,players,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,actor,sg,players,pl,"The actor of the players, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.114681243896484,13.405082702636719,2.7095985412597656,0.0882609412074089,0.005874959286302328,2,318, is,False,True,True,True
be_past_long_240_PS,240,driver,drivers,contractor,contractors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,drivers,pl,contractor,sg,"The drivers of the contractor, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,547,373,17.820594787597656,14.59821605682373,3.222378730773926,0.2965295612812042,0.011819706298410892,1,547, were,True,True,True,True
be_present_short_1024_PP,1024,analyst,analysts,assistant,assistants,be_present,is,are,short,0,none,,PP,analysts,pl,assistants,pl,The analysts of the assistants,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,14.415329933166504,9.05009937286377,5.365230560302734,0.0522712878882885,0.0002444405108690262,2,1056,hip,False,False,True,True
be_past_long_515_SS,515,chef,chefs,technician,technicians,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,chef,sg,technician,sg,"The chef of the technician, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.530729293823242,10.923279762268066,5.607449531555176,0.13829563558101654,0.0005076028755865991,1,373, was,True,True,True,True
be_past_medium_1346_SS,1346,employee,employees,analyst,analysts,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,employee,sg,analyst,sg,"The employee of the analyst, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,17.13646125793457,11.67009449005127,5.466366767883301,0.13711097836494446,0.0005795078468509018,2,318, is,False,True,True,True
be_present_long_1345_PS,1345,employee,employees,researcher,researchers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,employees,pl,researcher,sg,"The employees of the researcher, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.704998016357422,12.04762077331543,4.657377243041992,0.08779274672269821,0.0008332693832926452,2,547, were,False,True,True,True
be_past_short_907_SP,907,director,directors,designer,designers,be_past,was,were,short,0,none,,SP,director,sg,designers,pl,The director of the designers,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,14.122126579284668,11.60901927947998,2.5131072998046875,0.03754275664687157,0.003041568212211132,4,6,',False,False,True,True
be_present_long_1097_PP,1097,designer,designers,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,designers,pl,owners,pl,"The designers of the owners, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,15.963769912719727,11.632630348205566,4.33113956451416,0.046863116323947906,0.0006163694779388607,5,750, did,False,False,True,True
be_present_short_1008_SS,1008,analyst,analysts,artist,artists,be_present,is,are,short,0,none,,SS,analyst,sg,artist,sg,The analyst of the artist,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,13.907648086547852,8.150300025939941,5.75734806060791,0.04387553408741951,0.00013862385821994394,4,338,'s,False,False,True,True
be_past_short_494_PP,494,chef,chefs,writer,writers,be_past,was,were,short,0,none,,PP,chefs,pl,writers,pl,The chefs of the writers,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,547,373,14.689615249633789,10.397428512573242,4.292186737060547,0.02390151284635067,0.00032685292535461485,5,6,',False,False,True,True
be_past_extra_long_1526_SP,1526,volunteer,volunteers,driver,drivers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,volunteer,sg,drivers,pl,"The volunteer of the drivers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,15.528573036193848,13.362783432006836,2.1657896041870117,0.04628428444266319,0.005306926090270281,2,318, is,False,True,True,True
be_present_long_536_PS,536,pilot,pilots,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,pilots,pl,owner,sg,"The pilots of the owner, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.06578254699707,12.564769744873047,3.5010128021240234,0.0763203501701355,0.0023023418616503477,2,547, were,False,True,True,True
be_present_extra_long_163_SS,163,student,students,worker,workers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,student,sg,worker,sg,"The student of the worker, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.81641387939453,13.409943580627441,3.40647029876709,0.17843417823314667,0.005916526075452566,1,318, is,True,True,True,True
be_present_extra_long_1101_PS,1101,designer,designers,visitor,visitors,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,designers,pl,visitor,sg,"The designers of the visitor, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.374473571777344,13.970176696777344,2.404296875,0.12732703983783722,0.01150132343173027,1,389, are,True,True,True,True
be_past_short_414_SS,414,engineer,engineers,writer,writers,be_past,was,were,short,0,none,,SS,engineer,sg,writer,sg,The engineer of the writer,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,15.366761207580566,8.9987211227417,6.368040084838867,0.06203773617744446,0.00010642686538631096,4,338,'s,False,False,True,True
be_present_medium_1583_PP,1583,representative,representatives,director,directors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PP,representatives,pl,directors,pl,"The representatives of the directors, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.913455963134766,11.446734428405762,5.466721534729004,0.10681827366352081,0.0004513137391768396,1,389, are,True,True,True,True
be_present_long_1622_SP,1622,contractor,contractors,customer,customers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,contractor,sg,customers,pl,"The contractor of the customers, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.489917755126953,13.016657829284668,3.473259925842285,0.08735154569149017,0.002709274413064122,1,318, is,True,True,True,True
be_past_extra_long_238_SP,238,driver,drivers,volunteer,volunteers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,driver,sg,volunteers,pl,"The driver of the volunteers, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.36138343811035,13.590618133544922,2.7707653045654297,0.1010519340634346,0.006327271927148104,2,318, is,False,True,True,True
be_past_long_1345_SP,1345,employee,employees,researcher,researchers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,employee,sg,researchers,pl,"The employee of the researchers, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.678264617919922,12.816854476928711,3.861410140991211,0.14323990046977997,0.0030135258566588163,1,373, was,True,True,True,True
be_present_long_136_PS,136,doctor,doctors,owner,owners,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,doctors,pl,owner,sg,"The doctors of the owner, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.08028793334961,12.293098449707031,3.787189483642578,0.055525507777929306,0.001258163363672793,3,547, were,False,True,True,True
be_past_long_1134_SS,1134,developer,developers,pilot,pilots,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,developer,sg,pilot,sg,"The developer of the pilot, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.175180435180664,11.431175231933594,4.74400520324707,0.07567516714334488,0.0006586551899090409,3,318, is,False,True,True,True
be_present_medium_985_PP,985,researcher,researchers,analyst,analysts,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PP,researchers,pl,analysts,pl,"The researchers of the analysts, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.66180419921875,13.002224922180176,3.659579277038574,0.10861396044492722,0.002796086249873042,2,423, have,False,False,True,True
be_present_short_1164_PP,1164,operator,operators,doctor,doctors,be_present,is,are,short,0,none,,PP,operators,pl,doctors,pl,The operators of the doctors,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,13.679903030395508,10.034468650817871,3.6454343795776367,0.00815278384834528,0.00021286975243128836,8,6,',False,False,True,True
be_present_extra_long_1359_SP,1359,employee,employees,representative,representatives,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,employee,sg,representatives,pl,"The employee of the representatives, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,16.868438720703125,14.727145195007324,2.141293525695801,0.16913318634033203,0.019873613491654396,1,318, is,True,True,True,True
be_present_short_844_SP,844,customer,customers,doctor,doctors,be_present,is,are,short,0,none,,SP,customer,sg,doctors,pl,The customer of the doctors,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,15.535043716430664,14.073938369750977,1.4611053466796875,0.09233510494232178,0.021419869735836983,2,6,',False,False,True,True
be_present_long_364_PP,364,officer,officers,doctor,doctors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,officers,pl,doctors,pl,"The officers of the doctors, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,389,318,16.570302963256836,12.133200645446777,4.437102317810059,0.10201255232095718,0.0012068257201462984,2,547, were,False,True,True,True
be_past_long_1273_SP,1273,supervisor,supervisors,employee,employees,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,supervisor,sg,employees,pl,"The supervisor of the employees, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,16.646503448486328,12.125244140625,4.521259307861328,0.12002522498369217,0.0013053127331659198,1,373, was,True,True,True,True
be_present_short_1304_SS,1304,advisor,advisors,assistant,assistants,be_present,is,are,short,0,none,,SS,advisor,sg,assistant,sg,The advisor of the assistant,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,14.652746200561523,8.881013870239258,5.771732330322266,0.0647674947977066,0.00020170914649497718,6,373, was,False,True,True,True
be_past_long_1631_PP,1631,contractor,contractors,inspector,inspectors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,contractors,pl,inspectors,pl,"The contractors of the inspectors, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,547,373,16.53748893737793,12.506704330444336,4.030784606933594,0.09800989925861359,0.001740693929605186,3,389, are,False,True,True,True
be_past_short_577_SP,577,writer,writers,leader,leaders,be_past,was,were,short,0,none,,SP,writer,sg,leaders,pl,The writer of the leaders,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,13.004420280456543,11.242441177368164,1.761979103088379,0.01396199781447649,0.0023973407223820686,12,6,',False,False,True,True
be_past_long_1034_SP,1034,analyst,analysts,specialist,specialists,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,analyst,sg,specialists,pl,"The analyst of the specialists, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,373,547,15.033890724182129,11.201915740966797,3.831974983215332,0.04476798325777054,0.0009699780493974686,2,318, is,False,True,True,True
be_present_short_125_SP,125,doctor,doctors,driver,drivers,be_present,is,are,short,0,none,,SP,doctor,sg,drivers,pl,The doctor of the drivers,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,15.399529457092285,13.370389938354492,2.029139518737793,0.06331014633178711,0.008322028443217278,3,373, was,False,True,True,True
be_present_short_1278_SS,1278,supervisor,supervisors,volunteer,volunteers,be_present,is,are,short,0,none,,SS,supervisor,sg,volunteer,sg,The supervisor of the volunteer,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,318,389,12.737255096435547,7.615687847137451,5.121567249298096,0.003751640673726797,2.238479100924451e-05,18,1430, program,False,False,True,True
be_past_long_1636_PP,1636,contractor,contractors,technician,technicians,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,contractors,pl,technicians,pl,"The contractors of the technicians, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,phi2,True,547,373,16.423372268676758,12.790875434875488,3.6324968338012695,0.08725579082965851,0.0023079209495335817,2,389, are,False,True,True,True
