item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example,logit_correct,logit_wrong,margin,prob_correct,prob_wrong,rank_correct,model_tag,pass_margin_gt_0,pass_margin_gt_1,subject_token_start,subject_token_end,distractor_token_start,distractor_token_end,final_token_position,prompt_token_length
agr_0000,0,of_in_question,have_present,reporter,reporters,authority,authorities,PS,plural,singular,The reporters of the authority in question,has,have,have,has,The reporters of the authority in question have received the report.,16.625,14.078125,2.546875,0.08410771191120148,0.006587824784219265,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0000,0,of_in_question,have_present,reporter,reporters,authority,authorities,PP,plural,plural,The reporters of the authorities in question,has,have,have,has,The reporters of the authorities in question have received the report.,17.0,13.0234375,3.9765625,0.10042464733123779,0.0018829602049663663,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,SS,singular,singular,The reporter of the authority in question,does,do,does,do,The reporter of the authority in question does not agree with the proposal.,13.0,10.4609375,2.5390625,0.003864168655127287,0.0003050388768315315,39,llama32_3b,True,True,2,2,5,5,7,8
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,SP,singular,plural,The reporter of the authorities in question,does,do,does,do,The reporter of the authorities in question does not agree with the proposal.,12.6953125,11.734375,0.9609375,0.0032733127009123564,0.0012521538883447647,42,llama32_3b,True,False,2,2,5,5,7,8
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,PS,plural,singular,The reporters of the authority in question,does,do,do,does,The reporters of the authority in question do not agree with the proposal.,14.09375,11.5390625,2.5546875,0.006691568065434694,0.0005200453451834619,21,llama32_3b,True,True,2,2,5,5,7,8
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,PP,plural,plural,The reporters of the authorities in question,does,do,do,does,The reporters of the authorities in question do not agree with the proposal.,14.6640625,10.7578125,3.90625,0.009713049046695232,0.00019538566994015127,14,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,is,are,is,are,The auditor of the branch in question is responsible for the decision.,16.859375,11.6015625,5.2578125,0.11393297463655472,0.0005932127824053168,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,is,are,is,are,The auditor of the branches in question is responsible for the decision.,16.765625,13.65625,3.109375,0.082367904484272,0.003675984451547265,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,is,are,are,is,The auditors of the branch in question are responsible for the decision.,16.953125,14.0234375,2.9296875,0.10710251331329346,0.005720744840800762,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,is,are,are,is,The auditors of the branches in question are responsible for the decision.,17.1875,11.953125,5.234375,0.09362868219614029,0.000499055371619761,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,was,were,was,were,The auditor of the branch in question was responsible for the decision.,15.9921875,11.1328125,4.859375,0.047866836190223694,0.00037122308276593685,5,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,was,were,was,were,The auditor of the branches in question was responsible for the decision.,16.484375,13.6640625,2.8203125,0.062174566090106964,0.0037048154044896364,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,was,were,were,was,The auditors of the branch in question were responsible for the decision.,16.265625,13.15625,3.109375,0.053854525089263916,0.0024034648668020964,4,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,was,were,were,was,The auditors of the branches in question were responsible for the decision.,16.953125,11.4921875,5.4609375,0.07406638562679291,0.0003147502720821649,4,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,has,have,has,have,The auditor of the branch in question has received the report.,16.5,11.7421875,4.7578125,0.07953803241252899,0.0006827837787568569,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,has,have,has,have,The auditor of the branches in question has received the report.,17.21875,14.0859375,3.1328125,0.12958291172981262,0.005649168975651264,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,has,have,have,has,The auditors of the branch in question have received the report.,17.078125,14.0390625,3.0390625,0.12136304378509521,0.005810833070427179,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,has,have,have,has,The auditors of the branches in question have received the report.,17.953125,12.6953125,5.2578125,0.20133329927921295,0.0010482785291969776,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,does,do,does,do,The auditor of the branch in question does not agree with the proposal.,13.6640625,9.78125,3.8828125,0.004665979649871588,9.608571417629719e-05,27,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,does,do,does,do,The auditor of the branches in question does not agree with the proposal.,13.4296875,10.5234375,2.90625,0.00293075037188828,0.0001602545817149803,46,llama32_3b,True,True,2,2,5,5,7,8
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,does,do,do,does,The auditors of the branch in question do not agree with the proposal.,14.1328125,11.2578125,2.875,0.006381951738148928,0.0003600450581870973,21,llama32_3b,True,True,2,3,6,6,8,9
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,does,do,do,does,The auditors of the branches in question do not agree with the proposal.,14.2734375,9.4609375,4.8125,0.005079811904579401,4.128625005250797e-05,24,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,is,are,is,are,The auditor of the firm in question is responsible for the decision.,17.046875,12.1640625,4.8828125,0.1520359069108963,0.0011517750099301338,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,is,are,is,are,The auditor of the firms in question is responsible for the decision.,16.578125,13.765625,2.8125,0.08143522590398788,0.004890564829111099,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,is,are,are,is,The auditors of the firm in question are responsible for the decision.,17.140625,13.7890625,3.3515625,0.1341635286808014,0.004699691664427519,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,is,are,are,is,The auditors of the firms in question are responsible for the decision.,17.21875,12.0390625,5.1796875,0.1136205717921257,0.0006396571989171207,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,was,were,was,were,The auditor of the firm in question was responsible for the decision.,15.7890625,11.3984375,4.390625,0.04322003945708275,0.0005356250912882388,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,was,were,was,were,The auditor of the firms in question was responsible for the decision.,15.9140625,13.40625,2.5078125,0.04191926121711731,0.0034141649957746267,5,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,was,were,were,was,The auditors of the firm in question were responsible for the decision.,16.3125,12.8671875,3.4453125,0.05861170217394829,0.0018694080645218492,4,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,was,were,were,was,The auditors of the firms in question were responsible for the decision.,16.578125,11.21875,5.359375,0.059873830527067184,0.00028163724346086383,4,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,has,have,has,have,The auditor of the firm in question has received the report.,16.75,12.046875,4.703125,0.11298348754644394,0.0010244098957628012,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,has,have,has,have,The auditor of the firms in question has received the report.,17.265625,14.4140625,2.8515625,0.16195328533649445,0.009353451430797577,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,has,have,have,has,The auditors of the firm in question have received the report.,17.203125,13.8203125,3.3828125,0.14281633496284485,0.004848876036703587,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,has,have,have,has,The auditors of the firms in question have received the report.,17.765625,12.59375,5.171875,0.19631874561309814,0.0011138968402519822,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,does,do,does,do,The auditor of the firm in question does not agree with the proposal.,13.484375,9.28125,4.203125,0.0043129269033670425,6.447303167078644e-05,25,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,does,do,does,do,The auditor of the firms in question does not agree with the proposal.,12.8984375,10.3515625,2.546875,0.0020546806044876575,0.0001609350147191435,47,llama32_3b,True,True,2,2,5,5,7,8
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,does,do,do,does,The auditors of the firm in question do not agree with the proposal.,13.8046875,10.53125,3.2734375,0.0047737006098032,0.0001808087108656764,27,llama32_3b,True,True,2,3,6,6,8,9
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,does,do,do,does,The auditors of the firms in question do not agree with the proposal.,14.015625,9.125,4.890625,0.004616974387317896,3.470451702014543e-05,23,llama32_3b,True,True,2,3,6,6,8,9
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,is,are,is,are,The programmer of the platform in question is responsible for the decision.,17.328125,11.7890625,5.5390625,0.15977711975574493,0.0006279575754888356,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,is,are,is,are,The programmer of the platforms in question is responsible for the decision.,17.078125,14.21875,2.859375,0.11977842450141907,0.006863850634545088,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,is,are,are,is,The programmers of the platform in question are responsible for the decision.,17.21875,14.015625,3.203125,0.144408717751503,0.005868051666766405,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,is,are,are,is,The programmers of the platforms in question are responsible for the decision.,17.5625,12.515625,5.046875,0.1490490585565567,0.0009582950733602047,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,was,were,was,were,The programmer of the platform in question was responsible for the decision.,16.09375,10.71875,5.375,0.046497784554958344,0.00021532748360186815,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,was,were,was,were,The programmer of the platforms in question was responsible for the decision.,16.125,13.2890625,2.8359375,0.04617869853973389,0.00270900409668684,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,was,were,were,was,The programmers of the platform in question were responsible for the decision.,15.7109375,12.515625,3.1953125,0.03197118639945984,0.001309339189901948,5,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,was,were,were,was,The programmers of the platforms in question were responsible for the decision.,15.828125,11.0234375,4.8046875,0.02630872093141079,0.00021550158271566033,5,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,has,have,has,have,The programmer of the platform in question has received the report.,16.921875,11.9453125,4.9765625,0.10643449425697327,0.000734156696125865,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,has,have,has,have,The programmer of the platforms in question has received the report.,17.140625,14.2578125,2.8828125,0.12750346958637238,0.00713727530092001,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,has,have,have,has,The programmers of the platform in question have received the report.,17.3125,13.7421875,3.5703125,0.15860195457935333,0.004464177880436182,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,has,have,have,has,The programmers of the platforms in question have received the report.,17.78125,12.640625,5.140625,0.1854945421218872,0.0010858905734494328,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,does,do,does,do,The programmer of the platform in question does not agree with the proposal.,13.359375,9.4453125,3.9140625,0.003019314259290695,6.026325354469009e-05,31,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,does,do,does,do,The programmer of the platforms in question does not agree with the proposal.,13.6953125,11.0390625,2.65625,0.004066696856170893,0.00028552694129757583,27,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,does,do,do,does,The programmers of the platform in question do not agree with the proposal.,14.140625,10.625,3.515625,0.006649373564869165,0.00019768066704273224,16,llama32_3b,True,True,2,2,5,5,7,8
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,does,do,do,does,The programmers of the platforms in question do not agree with the proposal.,14.9921875,10.140625,4.8515625,0.011403986252844334,8.913533383747563e-05,13,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,is,are,is,are,The lecturer of the university in question is responsible for the decision.,17.34375,11.59375,5.75,0.16629743576049805,0.0005292883142828941,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,is,are,is,are,The lecturer of the universities in question is responsible for the decision.,17.21875,15.3671875,1.8515625,0.14092794060707092,0.022124512121081352,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,is,are,are,is,The lecturers of the university in question are responsible for the decision.,17.671875,14.8515625,2.8203125,0.197195902466774,0.011750374920666218,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,is,are,are,is,The lecturers of the universities in question are responsible for the decision.,17.78125,12.4140625,5.3671875,0.1478842794895172,0.0006902113673277199,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,was,were,was,were,The lecturer of the university in question was responsible for the decision.,16.75,11.15625,5.59375,0.09183815866708755,0.0003417341795284301,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,was,were,was,were,The lecturer of the universities in question was responsible for the decision.,16.140625,14.421875,1.71875,0.04794831573963165,0.008596658706665039,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,was,were,were,was,The lecturers of the university in question were responsible for the decision.,16.578125,13.546875,3.03125,0.06605235487222672,0.003187374910339713,3,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,was,were,were,was,The lecturers of the universities in question were responsible for the decision.,16.546875,11.15625,5.390625,0.04303677752614021,0.00019620997773017734,4,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,has,have,has,have,The lecturer of the university in question has received the report.,17.0,12.5703125,4.4296875,0.11792252957820892,0.0014054260682314634,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,has,have,has,have,The lecturer of the universities in question has received the report.,16.859375,15.15625,1.703125,0.09838355332612991,0.017916975542902946,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,has,have,have,has,The lecturers of the university in question have received the report.,17.28125,14.765625,2.515625,0.13342943787574768,0.010782750323414803,2,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,has,have,have,has,The lecturers of the universities in question have received the report.,18.109375,12.9140625,5.1953125,0.20531697571277618,0.0011379660572856665,1,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,does,do,does,do,The lecturer of the university in question does not agree with the proposal.,13.484375,10.3359375,3.1484375,0.0035057447385042906,0.00015046352928038687,30,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,does,do,does,do,The lecturer of the universities in question does not agree with the proposal.,14.0703125,12.4921875,1.578125,0.0060485047288239,0.0012481794692575932,23,llama32_3b,True,True,2,2,5,5,7,8
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,does,do,do,does,The lecturers of the university in question do not agree with the proposal.,14.015625,11.546875,2.46875,0.005093411076813936,0.0004313642857596278,22,llama32_3b,True,True,2,3,6,6,8,9
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,does,do,do,does,The lecturers of the universities in question do not agree with the proposal.,14.5234375,9.609375,4.9140625,0.005689472891390324,4.177551090833731e-05,18,llama32_3b,True,True,2,3,6,6,8,9
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,is,are,is,are,The owner of the panel in question is responsible for the decision.,18.03125,12.0703125,5.9609375,0.2006000578403473,0.0005170455551706254,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,is,are,is,are,The owner of the panels in question is responsible for the decision.,18.0,14.90625,3.09375,0.13159897923469543,0.00596559839323163,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,is,are,are,is,The owners of the panel in question are responsible for the decision.,17.65625,14.609375,3.046875,0.1533653289079666,0.007285949774086475,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,is,are,are,is,The owners of the panels in question are responsible for the decision.,18.0625,13.0,5.0625,0.152690127491951,0.0009664850076660514,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,was,were,was,were,The owner of the panel in question was responsible for the decision.,17.125,11.2265625,5.8984375,0.08104974776506424,0.0002223785122623667,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,was,were,was,were,The owner of the panels in question was responsible for the decision.,17.296875,14.28125,3.015625,0.06514622271060944,0.0031931546982377768,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,was,were,were,was,The owners of the panel in question were responsible for the decision.,17.09375,13.8515625,3.2421875,0.08738492429256439,0.003414856269955635,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,was,were,were,was,The owners of the panels in question were responsible for the decision.,17.28125,12.1875,5.09375,0.06990662962198257,0.0004288750933483243,4,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,has,have,has,have,The owner of the panel in question has received the report.,17.34375,12.2109375,5.1328125,0.10086803883314133,0.0005951157072558999,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,has,have,has,have,The owner of the panels in question has received the report.,18.0625,15.0546875,3.0078125,0.14008638262748718,0.006920214742422104,2,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,has,have,have,has,The owners of the panel in question have received the report.,17.34375,13.8125,3.53125,0.11220446974039078,0.0032840350177139044,3,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,has,have,have,has,The owners of the panels in question have received the report.,18.25,12.8359375,5.4140625,0.18417944014072418,0.0008202451281249523,1,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,do_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,does,do,does,do,The owner of the panel in question does not agree with the proposal.,14.109375,9.890625,4.21875,0.003972668666392565,5.846588464919478e-05,26,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,do_present,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,does,do,does,do,The owner of the panels in question does not agree with the proposal.,13.9375,11.2421875,2.6953125,0.0022642856929451227,0.00015288745635189116,41,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,do_present,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,does,do,do,does,The owners of the panel in question do not agree with the proposal.,14.125,10.75,3.375,0.0044887433759868145,0.00015359636745415628,25,llama32_3b,True,True,2,2,5,5,7,8
agr_0005,5,of_in_question,do_present,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,does,do,do,does,The owners of the panels in question do not agree with the proposal.,14.59375,9.4140625,5.1796875,0.004757205955684185,2.678195232874714e-05,19,llama32_3b,True,True,2,2,5,5,7,8
agr_0006,6,of_in_question,be_present,officer,officers,board,boards,SS,singular,singular,The officer of the board in question,is,are,is,are,The officer of the board in question is responsible for the decision.,17.9375,11.84375,6.09375,0.21530534327030182,0.00048592902021482587,1,llama32_3b,True,True,2,2,5,5,7,8
