item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example,logit_correct,logit_wrong,margin,prob_correct,prob_wrong,rank_correct,model_tag,pass_margin_gt_0,pass_margin_gt_1,subject_token_start,subject_token_end,distractor_token_start,distractor_token_end,final_token_position,prompt_token_length
agr_0000,0,of_in_question,have_present,reporter,reporters,authority,authorities,PS,plural,singular,The reporters of the authority in question,has,have,have,has,The reporters of the authority in question have received the report.,16.850740432739258,11.85396957397461,4.996770858764648,0.09608085453510284,0.0006494816043414176,2,phi2,True,True,1,1,4,4,6,7
agr_0000,0,of_in_question,have_present,reporter,reporters,authority,authorities,PP,plural,plural,The reporters of the authorities in question,has,have,have,has,The reporters of the authorities in question have received the report.,16.9647274017334,11.153079986572266,5.811647415161133,0.10687478631734848,0.0003198223712388426,2,phi2,True,True,1,1,4,4,6,7
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,SS,singular,singular,The reporter of the authority in question,does,do,does,do,The reporter of the authority in question does not agree with the proposal.,14.834623336791992,10.823843002319336,4.010780334472656,0.006972850766032934,0.00012634284212253988,21,phi2,True,True,1,1,4,4,6,7
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,SP,singular,plural,The reporter of the authorities in question,does,do,does,do,The reporter of the authorities in question does not agree with the proposal.,13.68951416015625,11.941171646118164,1.748342514038086,0.005058872979134321,0.0008805585093796253,25,phi2,True,True,1,1,4,4,6,7
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,PS,plural,singular,The reporters of the authority in question,does,do,do,does,The reporters of the authority in question do not agree with the proposal.,14.443305969238281,9.542835235595703,4.900470733642578,0.008651698008179665,6.439526623580605e-05,15,phi2,True,True,1,1,4,4,6,7
agr_0000,0,of_in_question,do_present,reporter,reporters,authority,authorities,PP,plural,plural,The reporters of the authorities in question,does,do,do,does,The reporters of the authorities in question do not agree with the proposal.,14.841288566589355,9.291439056396484,5.549849510192871,0.012784316204488277,4.970595546183176e-05,12,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,is,are,is,are,The auditor of the branch in question is responsible for the decision.,16.670217514038086,10.514594078063965,6.155623435974121,0.08868163079023361,0.00018813967471942306,3,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,is,are,is,are,The auditor of the branches in question is responsible for the decision.,16.792797088623047,15.097617149353027,1.6951799392700195,0.08084184676408768,0.014839828945696354,3,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,is,are,are,is,The auditors of the branch in question are responsible for the decision.,16.87645721435547,11.776281356811523,5.100175857543945,0.07609834522008896,0.0004638707614503801,3,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,be_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,is,are,are,is,The auditors of the branches in question are responsible for the decision.,17.263689041137695,10.8076810836792,6.456007957458496,0.09953796118497849,0.00015637959586456418,2,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,was,were,was,were,The auditor of the branch in question was responsible for the decision.,16.913555145263672,10.962767601013184,5.950787544250488,0.11311335116624832,0.00029452331364154816,2,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,was,were,was,were,The auditor of the branches in question was responsible for the decision.,17.027360916137695,15.519970893859863,1.507390022277832,0.10221296548843384,0.022638874128460884,1,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,was,were,were,was,The auditors of the branch in question were responsible for the decision.,17.24164390563965,12.422163009643555,4.819480895996094,0.10964120179414749,0.0008849114528857172,1,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,be_past,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,was,were,were,was,The auditors of the branches in question were responsible for the decision.,17.53033447265625,11.244933128356934,6.285401344299316,0.1299545019865036,0.00024214541190303862,1,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,has,have,has,have,The auditor of the branch in question has received the report.,16.154911041259766,10.731366157531738,5.423544883728027,0.052971091121435165,0.0002336809557164088,4,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,has,have,has,have,The auditor of the branches in question has received the report.,16.404132843017578,14.73900318145752,1.6651296615600586,0.05480768531560898,0.010367757640779018,4,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,has,have,have,has,The auditors of the branch in question have received the report.,16.80196189880371,11.445943832397461,5.35601806640625,0.07063538581132889,0.0003333751519676298,4,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,have_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,has,have,have,has,The auditors of the branches in question have received the report.,17.158283233642578,10.805618286132812,6.352664947509766,0.08958010375499725,0.00015605732914991677,3,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,SS,singular,singular,The auditor of the branch in question,does,do,does,do,The auditor of the branch in question does not agree with the proposal.,13.192514419555664,9.495748519897461,3.696765899658203,0.0027383340056985617,6.792058411519974e-05,44,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,SP,singular,plural,The auditor of the branches in question,does,do,does,do,The auditor of the branches in question does not agree with the proposal.,13.449607849121094,12.343127250671387,1.106480598449707,0.0028556669130921364,0.0009444286115467548,41,phi2,True,True,1,1,4,4,6,7
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,PS,plural,singular,The auditors of the branch in question,does,do,do,does,The auditors of the branch in question do not agree with the proposal.,13.864018440246582,8.487201690673828,5.376816749572754,0.0037418785504996777,1.729688301566057e-05,31,phi2,True,True,1,2,5,5,7,8
agr_0001,1,of_in_question,do_present,auditor,auditors,branch,branches,PP,plural,plural,The auditors of the branches in question,does,do,do,does,The auditors of the branches in question do not agree with the proposal.,14.188607215881348,8.242005348205566,5.946601867675781,0.004597244784235954,1.2020464964734856e-05,26,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,is,are,is,are,The auditor of the firm in question is responsible for the decision.,17.228534698486328,10.768342018127441,6.460192680358887,0.12629985809326172,0.00019759542192332447,1,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,is,are,is,are,The auditor of the firms in question is responsible for the decision.,16.97118377685547,15.564696311950684,1.4064874649047852,0.0870690569281578,0.02133212611079216,2,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,is,are,are,is,The auditors of the firm in question are responsible for the decision.,17.3621883392334,12.468555450439453,4.893632888793945,0.11435599625110626,0.0008570007048547268,1,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,be_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,is,are,are,is,The auditors of the firms in question are responsible for the decision.,17.55316925048828,10.945538520812988,6.607630729675293,0.1265365183353424,0.00017082769772969186,1,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,was,were,was,were,The auditor of the firm in question was responsible for the decision.,17.09956932067871,10.973954200744629,6.125615119934082,0.11101813614368439,0.00024270183348562568,3,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,was,were,was,were,The auditor of the firms in question was responsible for the decision.,16.984525680541992,15.730015754699707,1.2545099258422852,0.08823851495981216,0.02516699954867363,1,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,was,were,were,was,The auditors of the firm in question were responsible for the decision.,17.34792709350586,12.727814674377441,4.620112419128418,0.11273670941591263,0.0011106469901278615,2,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,be_past,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,was,were,were,was,The auditors of the firms in question were responsible for the decision.,17.33488655090332,10.982759475708008,6.3521270751953125,0.10172247141599655,0.000177305904799141,3,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,has,have,has,have,The auditor of the firm in question has received the report.,16.73927116394043,11.032377243041992,5.7068939208984375,0.07743163406848907,0.00025730361812748015,4,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,has,have,has,have,The auditor of the firms in question has received the report.,16.910062789916992,15.613714218139648,1.2963485717773438,0.08190668374300003,0.022403834387660027,4,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,has,have,have,has,The auditors of the firm in question have received the report.,17.18193244934082,11.856366157531738,5.325566291809082,0.09549371898174286,0.0004646337474696338,3,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,have_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,has,have,have,has,The auditors of the firms in question have received the report.,17.54681968688965,10.973152160644531,6.573667526245117,0.1257355958223343,0.00017561060667503625,2,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,SS,singular,singular,The auditor of the firm in question,does,do,does,do,The auditor of the firm in question does not agree with the proposal.,13.567253112792969,9.441455841064453,4.125797271728516,0.0032458503264933825,5.2422474254854023e-05,31,phi2,True,True,1,1,4,4,6,7
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,SP,singular,plural,The auditor of the firms in question,does,do,does,do,The auditor of the firms in question does not agree with the proposal.,13.417973518371582,12.498263359069824,0.9197101593017578,0.002493011299520731,0.0009938004659488797,41,phi2,True,False,1,1,4,4,6,7
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,PS,plural,singular,The auditors of the firm in question,does,do,do,does,The auditors of the firm in question do not agree with the proposal.,13.916543006896973,8.546741485595703,5.3698015213012695,0.0036461474373936653,1.6973015590338036e-05,30,phi2,True,True,1,2,5,5,7,8
agr_0002,2,of_in_question,do_present,auditor,auditors,firm,firms,PP,plural,plural,The auditors of the firms in question,does,do,do,does,The auditors of the firms in question do not agree with the proposal.,14.435810089111328,8.241551399230957,6.194258689880371,0.005602269433438778,1.1434879525040742e-05,21,phi2,True,True,1,2,5,5,7,8
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,is,are,is,are,The programmer of the platform in question is responsible for the decision.,17.623594284057617,11.053617477416992,6.569976806640625,0.10624366253614426,0.00014893556362949312,1,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,is,are,is,are,The programmer of the platforms in question is responsible for the decision.,17.198806762695312,15.434915542602539,1.7638912200927734,0.10056325793266296,0.01723420061171055,1,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,is,are,are,is,The programmers of the platform in question are responsible for the decision.,17.399803161621094,11.758472442626953,5.641330718994141,0.0853794664144516,0.00030293859890662134,3,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,is,are,are,is,The programmers of the platforms in question are responsible for the decision.,17.625699996948242,10.621395111083984,7.004304885864258,0.12725025415420532,0.00011553877266123891,2,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,was,were,was,were,The programmer of the platform in question was responsible for the decision.,17.481943130493164,11.329050064086914,6.15289306640625,0.09221143275499344,0.0001961630623554811,2,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,was,were,was,were,The programmer of the platforms in question was responsible for the decision.,16.889501571655273,15.078310012817383,1.8111915588378906,0.07380908727645874,0.012064776383340359,4,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,was,were,were,was,The programmers of the platform in question were responsible for the decision.,17.70380973815918,12.336830139160156,5.366979598999023,0.11571290343999863,0.0005401720991358161,1,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,be_past,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,was,were,were,was,The programmers of the platforms in question were responsible for the decision.,16.852720260620117,10.511819839477539,6.340900421142578,0.05874323844909668,0.00010354755067965016,3,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,has,have,has,have,The programmer of the platform in question has received the report.,17.270898818969727,11.746319770812988,5.524579048156738,0.07466711103916168,0.0002977386175189167,4,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,has,have,has,have,The programmer of the platforms in question has received the report.,17.009843826293945,15.62507438659668,1.3847694396972656,0.08324799686670303,0.020843759179115295,3,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,has,have,have,has,The programmers of the platform in question have received the report.,17.43063735961914,11.208852767944336,6.221784591674805,0.08805307745933533,0.00017484686395619065,2,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,have_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,has,have,have,has,The programmers of the platforms in question have received the report.,17.773691177368164,10.474983215332031,7.298707962036133,0.14754702150821686,9.98025934677571e-05,1,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,SS,singular,singular,The programmer of the platform in question,does,do,does,do,The programmer of the platform in question does not agree with the proposal.,14.432053565979004,9.635313034057617,4.796740531921387,0.004367516376078129,3.60608974006027e-05,28,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,SP,singular,plural,The programmer of the platforms in question,does,do,does,do,The programmer of the platforms in question does not agree with the proposal.,14.528053283691406,12.967531204223633,1.5605220794677734,0.00695898337289691,0.0014615702675655484,22,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,PS,plural,singular,The programmers of the platform in question,does,do,do,does,The programmers of the platform in question do not agree with the proposal.,14.201766967773438,8.395115852355957,5.8066511154174805,0.003487096633762121,1.0487389772606548e-05,37,phi2,True,True,1,1,4,4,6,7
agr_0003,3,of_in_question,do_present,programmer,programmers,platform,platforms,PP,plural,plural,The programmers of the platforms in question,does,do,do,does,The programmers of the platforms in question do not agree with the proposal.,15.244207382202148,8.541187286376953,6.703020095825195,0.011759519577026367,1.4431283489102498e-05,15,phi2,True,True,1,1,4,4,6,7
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,is,are,is,are,The lecturer of the university in question is responsible for the decision.,17.18555450439453,11.111431121826172,6.074123382568359,0.13651591539382935,0.00031421362655237317,1,phi2,True,True,1,1,4,4,6,7
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,is,are,is,are,The lecturer of the universities in question is responsible for the decision.,16.307838439941406,15.827247619628906,0.4805908203125,0.07771585881710052,0.04806087538599968,2,phi2,True,False,1,1,4,4,6,7
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,is,are,are,is,The lecturers of the university in question are responsible for the decision.,17.84964942932129,12.915066719055176,4.934582710266113,0.19688905775547028,0.0014163139276206493,1,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,be_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,is,are,are,is,The lecturers of the universities in question are responsible for the decision.,18.270767211914062,11.656234741210938,6.614532470703125,0.19820211827754974,0.00026573779177851975,1,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,was,were,was,were,The lecturer of the university in question was responsible for the decision.,17.077383041381836,11.28319263458252,5.794190406799316,0.12251944839954376,0.0003730955650098622,3,phi2,True,True,1,1,4,4,6,7
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,was,were,was,were,The lecturer of the universities in question was responsible for the decision.,15.905804634094238,15.361865043640137,0.5439395904541016,0.05198865383863449,0.030177174136042595,3,phi2,True,False,1,1,4,4,6,7
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,was,were,were,was,The lecturers of the university in question were responsible for the decision.,17.27253532409668,12.668460845947266,4.604074478149414,0.11055644601583481,0.0011067766463384032,2,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,be_past,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,was,were,were,was,The lecturers of the universities in question were responsible for the decision.,17.39804458618164,11.362030982971191,6.036013603210449,0.08281131088733673,0.0001980077795451507,3,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,has,have,has,have,The lecturer of the university in question has received the report.,16.430160522460938,11.197507858276367,5.23265266418457,0.06413865089416504,0.00034245828283019364,4,phi2,True,True,1,1,4,4,6,7
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,has,have,has,have,The lecturer of the universities in question has received the report.,15.842036247253418,15.582845687866211,0.25919055938720703,0.048776913434267044,0.03763997182250023,4,phi2,True,False,1,1,4,4,6,7
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,has,have,have,has,The lecturers of the university in question have received the report.,17.14242935180664,12.097647666931152,5.044781684875488,0.09706883877515793,0.0006254015606828034,3,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,have_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,has,have,have,has,The lecturers of the universities in question have received the report.,17.823524475097656,11.336648941040039,6.486875534057617,0.12672819197177887,0.00019304519810248166,2,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,SS,singular,singular,The lecturer of the university in question,does,do,does,do,The lecturer of the university in question does not agree with the proposal.,13.579285621643066,9.772961616516113,3.806324005126953,0.0037068123929202557,8.240149327320978e-05,26,phi2,True,True,1,1,4,4,6,7
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,SP,singular,plural,The lecturer of the universities in question,does,do,does,do,The lecturer of the universities in question does not agree with the proposal.,13.2494535446167,13.309975624084473,-0.06052207946777344,0.003649807069450617,0.0038775228895246983,30,phi2,False,False,1,1,4,4,6,7
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,PS,plural,singular,The lecturers of the university in question,does,do,do,does,The lecturers of the university in question do not agree with the proposal.,14.614431381225586,9.63588809967041,4.978543281555176,0.007747903931885958,5.3337218560045585e-05,15,phi2,True,True,1,2,5,5,7,8
agr_0004,4,of_in_question,do_present,lecturer,lecturers,university,universities,PP,plural,plural,The lecturers of the universities in question,does,do,do,does,The lecturers of the universities in question do not agree with the proposal.,15.525471687316895,9.376669883728027,6.148801803588867,0.012730386108160019,2.7192611014470458e-05,11,phi2,True,True,1,2,5,5,7,8
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,is,are,is,are,The owner of the panel in question is responsible for the decision.,16.96025276184082,9.877644538879395,7.082608222961426,0.1002410426735878,8.416042692260817e-05,2,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,is,are,is,are,The owner of the panels in question is responsible for the decision.,17.601606369018555,12.349380493164062,5.252225875854492,0.11011362075805664,0.000576538557652384,2,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,is,are,are,is,The owners of the panel in question are responsible for the decision.,17.14150619506836,11.828210830688477,5.313295364379883,0.10833360254764557,0.0005336154135875404,2,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_present,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,is,are,are,is,The owners of the panels in question are responsible for the decision.,17.97208023071289,11.526226997375488,6.445853233337402,0.15628720819950104,0.00024804184795357287,1,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,was,were,was,were,The owner of the panel in question was responsible for the decision.,16.75571060180664,9.803315162658691,6.952395439147949,0.08169849216938019,7.813166303094476e-05,3,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,was,were,was,were,The owner of the panels in question was responsible for the decision.,17.316556930541992,12.299479484558105,5.017077445983887,0.082802914083004,0.0005484746652655303,3,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,was,were,were,was,The owners of the panel in question were responsible for the decision.,16.899999618530273,12.048967361450195,4.851032257080078,0.08508994430303574,0.000665428931824863,3,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,be_past,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,was,were,were,was,The owners of the panels in question were responsible for the decision.,17.457426071166992,11.505560874938965,5.951865196228027,0.09341400116682053,0.0002429683954687789,3,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,has,have,has,have,The owner of the panel in question has received the report.,16.225584030151367,10.155532836914062,6.070051193237305,0.048082057386636734,0.0001111202800530009,4,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,SP,singular,plural,The owner of the panels in question,has,have,has,have,The owner of the panels in question has received the report.,17.02236557006836,12.228907585144043,4.793457984924316,0.06169926002621651,0.0005111020291224122,4,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,PS,plural,singular,The owners of the panel in question,has,have,have,has,The owners of the panel in question have received the report.,16.806598663330078,10.988615036010742,5.817983627319336,0.07750231772661209,0.0002304605150129646,4,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,have_present,owner,owners,panel,panels,PP,plural,plural,The owners of the panels in question,has,have,have,has,The owners of the panels in question have received the report.,17.49221420288086,10.626651763916016,6.865562438964844,0.09672089666128159,0.00010088914132211357,2,phi2,True,True,1,1,4,4,6,7
agr_0005,5,of_in_question,do_present,owner,owners,panel,panels,SS,singular,singular,The owner of the panel in question,does,do,does,do,The owner of the panel in question does not agree with the proposal.,13.30750846862793,9.11301040649414,4.194498062133789,0.0025982381775975227,3.9177033613668755e-05,37,phi2,True,True,1,1,4,4,6,7
